ID,# of Calls / Emails
82185,74.1705
82186,216.673
82187,34.5593
82188,31.6984
82189,182.6
82190,282.173
82191,30.6256
82192,343.042
82193,142.718
82194,71.3097
82195,340.181
82196,79.177
82197,74.8857
82198,317.342
82199,26.3344
82200,3.80524
82201,3.80524
82202,3.80524
82203,39.4435
82204,77.5611
82205,77.5611
82206,114.467
82207,114.467
82208,149.578
82209,149.578
82210,182.342
82211,182.7
82212,225.969
82213,225.969
82214,250.704
82215,250.704
82216,271.496
82217,271.496
82218,288.019
82219,288.019
82220,300.01
82221,300.01
82222,307.281
82223,307.281
82224,309.718
82225,309.718
82226,307.281
82227,307.281
82228,300.01
82229,300.01
82230,288.019
82231,288.734
82232,250.704
82233,251.061
82234,212.242
82235,212.242
82236,182.343
82237,182.343
82238,149.578
82239,149.578
82240,114.467
82241,114.467
82242,77.5611
82243,77.5611
82244,39.4435
82245,39.4435
82246,3.80524
82247,3.80524
82248,3.80524
82249,3.80524
82250,3.80524
82251,3.80524
82252,3.80524
82253,3.80524
82254,3.80524
82255,3.80524
82256,3.80524
82257,3.80524
82258,3.80524
82259,3.80524
82260,3.80524
82261,3.80524
82262,3.80524
82263,10.2421
82264,10.2421
82265,3.80524
82266,10.2421
82267,132.449
82268,5.95087
82269,312.645
82270,619.86
82271,560.131
82272,5.95087
82273,45.8804
82274,6.66608
82275,83.998
82276,195.393
82277,5.95087
82278,5.23566
82279,77.5611
82280,120.904
82281,24.3687
82282,5.95087
82283,156.015
82284,507.844
82285,41.5892
82286,115.182
82287,149.578
82288,188.779
82289,528.755
82290,469.025
82291,80.0643
82292,116.255
82293,150.651
82294,182.7
82295,232.405
82296,7.7389
82297,116.97
82298,151.366
82299,257.141
82300,163.883
82301,16.679
82302,15.9638
82303,160.307
82304,409.222
82305,467.521
82306,152.082
82307,184.13
82308,226.684
82309,277.933
82310,184.846
82311,271.496
82312,294.456
82313,228.114
82314,252.134
82315,288.019
82316,306.447
82317,12.0302
82318,252.849
82319,272.927
82320,300.01
82321,313.718
82322,12.0302
82323,10.5997
82324,256.068
82325,314.367
82326,185.919
82327,253.565
82328,273.642
82329,289.449
82330,307.281
82331,316.155
82332,274.357
82333,290.164
82334,301.441
82335,309.718
82336,313.718
82337,31.1574
82338,26.8661
82339,180.652
82340,110.503
82341,6.66608
82342,302.156
82343,308.712
82344,310.433
82345,307.281
82346,306.447
82347,14.891
82348,14.1758
82349,13.4606
82350,74.3127
82351,8.81171
82352,8.0965
82353,7.38129
82354,302.871
82355,309.427
82356,311.148
82357,307.997
82358,300.01
82359,294.456
82360,14.891
82361,301.441
82362,288.734
82363,257.141
82364,15.9638
82365,9.88453
82366,289.807
82367,251.061
82368,218.679
82369,9.88453
82370,290.522
82371,212.242
82372,188.779
82373,27.0315
82374,252.492
82375,182.343
82376,156.015
82377,149.578
82378,120.904
82379,214.388
82380,114.467
82381,83.998
82382,19.5399
82383,6.66608
82384,184.488
82385,151.009
82386,45.8804
82387,115.897
82388,78.2763
82389,10.2421
82390,116.612
82391,78.9915
82392,40.1587
82393,3.80524
82394,10.2421
82395,10.2421
82396,6.66608
82397,5.23566
82398,4.52045
82399,10.2421
82400,10.2421
82401,10.2421
82402,4.16284
82403,10.2421
82404,3.80524
82405,10.2421
82406,10.2421
82407,10.2421
82408,10.2421
82409,10.2421
82410,14.1758
82411,13.4606
82412,14.1758
82413,17.7518
82414,17.7518
82415,340.472
82416,318.058
82417,279.312
82418,280.027
82419,240.493
82420,209.878
82421,102.951
82422,64.1183
82423,26.3344
82424,24.1887
82425,146.294
82426,71.3097
82427,337.32
82428,317.342
82429,318.058
82430,330.407
82431,338.751
82432,316.627
82433,209.163
82434,26.3344
82435,75.6009
82436,3.80524
82437,3.80524
82438,3.80524
82439,3.80524
82440,3.80524
82441,3.80524
82442,3.80524
82443,3.80524
82444,39.4435
82445,39.4435
82446,77.5611
82447,77.5611
82448,114.467
82449,149.578
82450,149.578
82451,182.342
82452,182.7
82453,225.969
82454,225.969
82455,250.704
82456,250.704
82457,271.496
82458,271.496
82459,288.019
82460,288.019
82461,300.01
82462,300.01
82463,307.281
82464,307.281
82465,307.997
82466,309.718
82467,309.718
82468,307.281
82469,307.281
82470,300.01
82471,300.01
82472,288.019
82473,288.734
82474,250.704
82475,251.061
82476,212.242
82477,212.242
82478,182.343
82479,182.343
82480,149.578
82481,149.578
82482,150.294
82483,114.467
82484,114.467
82485,77.5611
82486,77.5611
82487,78.2763
82488,39.4435
82489,39.4435
82490,3.80524
82491,3.80524
82492,3.80524
82493,3.80524
82494,3.80524
82495,3.80524
82496,3.80524
82497,3.80524
82498,3.80524
82499,3.80524
82500,3.80524
82501,3.80524
82502,3.80524
82503,3.80524
82504,3.80524
82505,3.80524
82506,3.80524
82507,3.80524
82508,10.2421
82509,10.2421
82510,10.2421
82511,10.2421
82512,10.2421
82513,4.16284
82514,10.2421
82515,10.2421
82516,20.912
82517,560.131
82518,5.95087
82519,5.23566
82520,4.52045
82521,45.8804
82522,5.23566
82523,39.4435
82524,83.998
82525,77.5611
82526,120.904
82527,114.467
82528,156.015
82529,188.779
82530,8.45411
82531,182.7
82532,232.405
82533,116.97
82534,225.969
82535,257.141
82536,152.082
82537,184.13
82538,226.684
82539,250.704
82540,277.933
82541,184.846
82542,294.456
82543,389.782
82544,228.114
82545,288.019
82546,306.447
82547,11.3149
82548,228.829
82549,252.849
82550,272.927
82551,313.718
82552,185.919
82553,253.565
82554,307.281
82555,316.155
82556,7.38129
82557,274.357
82558,309.718
82559,313.718
82560,7.38129
82561,6.66608
82562,302.156
82563,310.433
82564,306.447
82565,8.0965
82566,7.38129
82567,302.871
82568,309.427
82569,311.148
82570,307.997
82571,300.01
82572,294.456
82573,14.891
82574,13.4606
82575,78.0166
82576,136.316
82577,10.9573
82578,10.2421
82579,9.52692
82580,8.0965
82581,6.66608
82582,309.427
82583,301.441
82584,288.734
82585,257.141
82586,11.3149
82587,10.5997
82588,9.88453
82589,9.16932
82590,8.45411
82591,7.7389
82592,7.02369
82593,302.513
82594,289.807
82595,251.061
82596,218.679
82597,9.88453
82598,290.522
82599,251.776
82600,212.242
82601,188.779
82602,27.0315
82603,252.492
82604,212.957
82605,182.343
82606,156.015
82607,253.207
82608,183.058
82609,149.578
82610,120.904
82611,17.3942
82612,22.5817
82613,14.891
82614,12.7454
82615,183.773
82616,150.294
82617,114.467
82618,83.998
82619,115.182
82620,77.5611
82621,45.8804
82622,78.2763
82623,39.4435
82624,10.2421
82625,78.9915
82626,40.1587
82627,3.80524
82628,10.2421
82629,10.2421
82630,3.80524
82631,10.2421
82632,10.2421
82633,10.2421
82634,10.2421
82635,10.2421
82636,3.80524
82637,10.2421
82638,10.2421
82639,10.2421
82640,10.2421
82641,70.5945
82642,17.3942
82643,344.048
82644,299.747
82645,328.261
82646,24.1887
82647,205.944
82648,60.1846
82649,24.1887
82650,72.7401
82651,283.603
82652,73.0977
82653,73.4553
82654,72.7401
82655,280.027
82656,25.2616
82657,72.7401
82658,340.181
82659,65.5487
82660,76.3162
82661,74.8857
82662,3.80524
82663,3.80524
82664,3.80524
82665,3.80524
82666,3.80524
82667,39.4435
82668,77.5611
82669,114.467
82670,114.467
82671,149.578
82672,182.342
82673,225.969
82674,225.969
82675,250.704
82676,250.704
82677,271.496
82678,288.019
82679,288.019
82680,300.01
82681,307.281
82682,307.281
82683,309.718
82684,309.718
82685,307.281
82686,307.281
82687,300.01
82688,300.01
82689,288.019
82690,288.734
82691,250.704
82692,251.061
82693,212.242
82694,212.242
82695,182.343
82696,182.343
82697,149.578
82698,149.578
82699,114.467
82700,77.5611
82701,39.4435
82702,3.80524
82703,3.80524
82704,3.80524
82705,3.80524
82706,3.80524
82707,3.80524
82708,3.80524
82709,3.80524
82710,3.80524
82711,3.80524
82712,3.80524
82713,3.80524
82714,3.80524
82715,3.80524
82716,10.2421
82717,10.2421
82718,10.2421
82719,10.2421
82720,10.2421
82721,10.2421
82722,317.943
82723,10.2421
82724,45.8804
82725,5.95087
82726,120.904
82727,586.221
82728,371.275
82729,24.3687
82730,5.95087
82731,114.467
82732,156.015
82733,6.66608
82734,78.9915
82735,115.182
82736,149.578
82737,188.779
82738,80.0643
82739,182.7
82740,232.405
82741,195.931
82742,192.355
82743,151.366
82744,257.141
82745,160.307
82746,409.222
82747,407.792
82748,60.8859
82749,277.933
82750,26.4894
82751,213.888
82752,227.399
82753,294.456
82754,272.212
82755,306.447
82756,313.718
82757,300.725
82758,307.281
82759,316.155
82760,310.433
82761,307.281
82762,306.447
82763,307.997
82764,300.01
82765,294.456
82766,301.441
82767,288.734
82768,257.141
82769,251.061
82770,218.679
82771,251.776
82772,188.779
82773,156.015
82774,120.904
82775,83.998
82776,115.182
82777,45.8804
82778,10.2421
82779,10.2421
82780,3.80524
82781,10.2421
82782,10.2421
82783,10.2421
82784,7.02369
82785,6.30848
82786,5.59326
82787,4.52045
82788,3.80524
82789,10.2421
82790,10.2421
82791,10.2421
82792,95.4414
82793,13.4606
82794,333.387
82795,179.975
82796,320.203
82797,27.7648
82798,3.80524
82799,3.80524
82800,3.80524
82801,3.80524
82802,39.4435
82803,77.5611
82804,114.467
82805,114.467
82806,149.578
82807,182.342
82808,182.7
82809,225.969
82810,250.704
82811,250.704
82812,271.496
82813,288.019
82814,300.01
82815,300.01
82816,307.281
82817,307.281
82818,309.718
82819,309.718
82820,307.281
82821,307.281
82822,300.01
82823,300.01
82824,288.019
82825,288.734
82826,250.704
82827,251.061
82828,212.242
82829,212.242
82830,182.343
82831,149.578
82832,149.578
82833,114.467
82834,114.467
82835,77.5611
82836,39.4435
82837,3.80524
82838,3.80524
82839,3.80524
82840,3.80524
82841,3.80524
82842,3.80524
82843,3.80524
82844,3.80524
82845,3.80524
82846,4.16284
82847,3.80524
82848,3.80524
82849,3.80524
82850,3.80524
82851,3.80524
82852,3.80524
82853,3.80524
82854,10.2421
82855,10.2421
82856,10.2421
82857,10.2421
82858,10.2421
82859,5.95087
82860,4.52045
82861,3.80524
82862,45.8804
82863,83.998
82864,156.015
82865,188.779
82866,182.7
82867,232.405
82868,9.16932
82869,225.969
82870,257.141
82871,152.082
82872,277.933
82873,271.496
82874,294.456
82875,288.019
82876,306.447
82877,300.01
82878,313.718
82879,273.642
82880,289.449
82881,316.155
82882,313.718
82883,306.447
82884,300.01
82885,294.456
82886,288.734
82887,289.807
82888,290.522
82889,251.776
82890,188.779
82891,252.492
82892,212.957
82893,213.673
82894,183.058
82895,120.904
82896,77.5611
82897,10.2421
82898,10.2421
82899,102.125
82900,12.7454
82901,107.92
82902,106.489
82903,13.4606
82904,12.7454
82905,5.23566
82906,27.5811
82907,181.368
82908,239.667
82909,179.937
82910,24.7203
82911,63.5531
82912,3.80524
82913,160.664
82914,9.88453
82915,125.552
82916,87.9317
82917,49.0988
82918,12.0302
82919,11.3149
82920,9.88453
82921,8.81171
82922,7.38129
82923,6.66608
82924,6.66608
82925,20.2551
82926,21.6855
82927,20.9703
82928,314.124
82929,235.844
82930,171.75
82931,216.673
82932,172.465
82933,136.638
82934,23.1159
82935,20.9703
82936,18.4671
82937,17.7518
82938,18.4671
82939,17.7518
82940,285.749
82941,246.215
82942,338.274
82943,72.0249
82944,78.8194
82945,82.3954
82946,16.3214
82947,3.80524
82948,3.80524
82949,3.80524
82950,3.80524
82951,3.80524
82952,3.80524
82953,39.4435
82954,39.4435
82955,77.5611
82956,77.5611
82957,114.467
82958,114.467
82959,149.578
82960,149.578
82961,182.342
82962,182.7
82963,225.969
82964,225.969
82965,250.704
82966,250.704
82967,271.496
82968,271.496
82969,288.019
82970,288.019
82971,300.01
82972,300.01
82973,307.281
82974,307.281
82975,309.718
82976,309.718
82977,307.281
82978,307.281
82979,300.01
82980,300.01
82981,288.019
82982,288.734
82983,250.704
82984,251.061
82985,212.242
82986,212.242
82987,182.343
82988,182.343
82989,149.578
82990,149.578
82991,114.467
82992,114.467
82993,77.5611
82994,77.5611
82995,39.4435
82996,39.4435
82997,3.80524
82998,3.80524
82999,3.80524
83000,3.80524
83001,3.80524
83002,3.80524
83003,3.80524
83004,3.80524
83005,3.80524
83006,3.80524
83007,3.80524
83008,4.16284
83009,3.80524
83010,3.80524
83011,4.52045
83012,3.80524
83013,3.80524
83014,3.80524
83015,3.80524
83016,5.23566
83017,4.52045
83018,10.2421
83019,10.2421
83020,10.2421
83021,10.2421
83022,10.2421
83023,10.2421
83024,4.52045
83025,3.80524
83026,45.8804
83027,613.304
83028,553.575
83029,39.4435
83030,387.082
83031,5.95087
83032,120.904
83033,13.4606
83034,279.006
83035,24.3687
83036,5.95087
83037,40.874
83038,114.467
83039,156.015
83040,159.508
83041,6.66608
83042,41.5892
83043,78.9915
83044,115.182
83045,149.578
83046,188.779
83047,7.02369
83048,80.0643
83049,232.405
83050,116.97
83051,225.969
83052,257.141
83053,226.684
83054,250.704
83055,277.933
83056,213.888
83057,251.419
83058,271.496
83059,294.456
83060,177.697
83061,331.483
83062,389.782
83063,272.212
83064,288.019
83065,306.447
83066,352.38
83067,288.734
83068,300.01
83069,313.718
83070,289.449
83071,307.281
83072,316.155
83073,276.354
83074,290.164
83075,301.441
83076,309.718
83077,313.718
83078,13.4606
83079,238.951
83080,110.503
83081,8.0965
83082,6.66608
83083,302.156
83084,308.712
83085,310.433
83086,307.281
83087,306.447
83088,74.3127
83089,8.81171
83090,8.0965
83091,7.38129
83092,300.01
83093,294.456
83094,10.2421
83095,9.52692
83096,8.81171
83097,8.0965
83098,288.734
83099,257.141
83100,9.88453
83101,9.16932
83102,8.45411
83103,7.7389
83104,251.061
83105,218.679
83106,9.16932
83107,8.45411
83108,7.7389
83109,47.8244
83110,290.522
83111,251.776
83112,212.242
83113,188.779
83114,27.0315
83115,252.492
83116,182.343
83117,156.015
83118,253.207
83119,213.673
83120,149.578
83121,120.904
83122,214.388
83123,183.773
83124,114.467
83125,83.998
83126,19.5399
83127,184.488
83128,151.009
83129,45.8804
83130,151.724
83131,115.897
83132,10.2421
83133,18.8247
83134,18.1094
83135,116.612
83136,78.9915
83137,3.80524
83138,10.2421
83139,79.7067
83140,3.80524
83141,10.2421
83142,41.5891
83143,3.80524
83144,10.2421
83145,5.95087
83146,10.2421
83147,10.2421
83148,42.3953
83149,6.30847
83150,10.2421
83151,6.30847
83152,10.2421
83153,3.80524
83154,7.7389
83155,7.02369
83156,4.52045
83157,3.80524
83158,125.523
83159,23.1159
83160,4.52045
83161,272.875
83162,273.59
83163,293.668
83164,309.475
83165,310.19
83166,321.466
83167,322.182
83168,328.738
83169,330.459
83170,327.307
83171,328.38
83172,18.8247
83173,17.7518
83174,16.3214
83175,14.1758
83176,20.9703
83177,315.554
83178,20.9703
83179,19.8975
83180,19.1823
83181,18.4671
83182,17.7518
83183,16.3214
83184,316.627
83185,22.0431
83186,239.063
83187,208.448
83188,209.163
83189,209.878
83190,210.593
83191,211.309
83192,212.024
83193,342.327
83194,29.1952
83195,335.055
83196,322.349
83197,283.603
83198,213.454
83199,179.975
83200,144.148
83201,29.1952
83202,25.2616
83203,24.5463
83204,74.1705
83205,73.0977
83206,214.169
83207,180.69
83208,144.863
83209,107.242
83210,68.4095
83211,32.0561
83212,30.6256
83213,29.1952
83214,27.4072
83215,25.2616
83216,74.5281
83217,73.0977
83218,32.7713
83219,32.0561
83220,41.7114
83221,40.281
83222,318.773
83223,263.875
83224,335.055
83225,335.771
83226,340.896
83227,332.91
83228,320.203
83229,281.458
83230,211.309
83231,177.829
83232,142.002
83233,79.177
83234,30.6256
83235,74.8857
83236,71.3097
83237,76.3161
83238,335.055
83239,340.181
83240,27.7648
83241,24.5463
83242,323.779
83243,323.064
83244,192.248
83245,3.80524
83246,3.80524
83247,3.80524
83248,3.80524
83249,39.4435
83250,77.5611
83251,77.5611
83252,114.467
83253,149.578
83254,149.578
83255,182.342
83256,182.7
83257,225.969
83258,225.969
83259,250.704
83260,250.704
83261,271.496
83262,271.496
83263,288.019
83264,288.019
83265,300.01
83266,300.01
83267,307.281
83268,307.281
83269,309.718
83270,309.718
83271,307.281
83272,307.281
83273,300.01
83274,300.01
83275,288.019
83276,288.734
83277,250.704
83278,251.061
83279,251.776
83280,212.242
83281,212.242
83282,182.343
83283,182.343
83284,149.578
83285,149.578
83286,114.467
83287,114.467
83288,77.5611
83289,77.5611
83290,39.4435
83291,39.4435
83292,3.80524
83293,3.80524
83294,3.80524
83295,3.80524
83296,3.80524
83297,3.80524
83298,3.80524
83299,3.80524
83300,3.80524
83301,3.80524
83302,3.80524
83303,4.16284
83304,3.80524
83305,3.80524
83306,3.80524
83307,3.80524
83308,3.80524
83309,3.80524
83310,10.2421
83311,309.665
83312,4.52045
83313,39.4435
83314,83.998
83315,542.298
83316,40.1588
83317,77.5611
83318,371.275
83319,5.95087
83320,78.2763
83321,114.467
83322,156.015
83323,78.0166
83324,566.143
83325,78.9915
83326,115.182
83327,149.578
83328,188.779
83329,225.116
83330,42.7735
83331,469.025
83332,313.809
83333,8.45411
83334,7.7389
83335,80.0643
83336,116.255
83337,182.7
83338,232.405
83339,90.0737
83340,116.97
83341,225.969
83342,257.141
83343,152.082
83344,250.704
83345,277.933
83346,184.846
83347,227.399
83348,271.496
83349,294.456
83350,228.114
83351,252.134
83352,306.447
83353,252.849
83354,272.927
83355,313.718
83356,314.367
83357,273.642
83358,289.449
83359,316.155
83360,290.164
83361,301.441
83362,307.997
83363,309.718
83364,313.718
83365,302.156
83366,308.712
83367,310.433
83368,307.281
83369,306.447
83370,22.4007
83371,21.6855
83372,20.9703
83373,20.2551
83374,309.427
83375,311.148
83376,300.01
83377,294.456
83378,23.1159
83379,14.891
83380,14.1758
83381,78.0166
83382,136.316
83383,10.9573
83384,309.427
83385,301.441
83386,288.734
83387,257.141
83388,22.7583
83389,22.0431
83390,100.915
83391,17.3942
83392,16.679
83393,15.9638
83394,15.2486
83395,14.5334
83396,35.4634
83397,93.7624
83398,12.0302
83399,11.3149
83400,10.5997
83401,7.02369
83402,302.513
83403,289.807
83404,218.679
83405,69.7425
83406,10.5997
83407,9.88453
83408,9.16932
83409,8.45411
83410,290.522
83411,212.242
83412,188.779
83413,9.88453
83414,9.16932
83415,8.45411
83416,27.7468
83417,27.0315
83418,252.492
83419,212.957
83420,182.343
83421,156.015
83422,9.16932
83423,11.9397
83424,253.207
83425,213.673
83426,120.904
83427,9.16932
83428,8.45411
83429,7.02368
83430,214.388
83431,183.773
83432,83.998
83433,6.66608
83434,184.488
83435,151.009
83436,77.5611
83437,45.8804
83438,151.724
83439,115.897
83440,78.2763
83441,39.4435
83442,10.2421
83443,8.0965
83444,40.1587
83445,3.80524
83446,10.2421
83447,3.80524
83448,10.2421
83449,8.81171
83450,3.80524
83451,10.2421
83452,9.52692
83453,8.81171
83454,10.2421
83455,9.52692
83456,8.81171
83457,8.0965
83458,7.38129
83459,3.80524
83460,10.2421
83461,4.87805
83462,10.2421
83463,7.02369
83464,5.59326
83465,4.52045
83466,3.80524
83467,4.52045
83468,3.80524
83469,10.2421
83470,10.2421
83471,3.80524
83472,3.80524
83473,21.6855
83474,20.2551
83475,19.5399
83476,23.1159
83477,19.5399
83478,18.4671
83479,14.891
83480,217.388
83481,283.961
83482,285.034
83483,305.111
83484,320.918
83485,332.195
83486,100.805
83487,332.91
83488,339.466
83489,341.187
83490,330.049
83491,317.342
83492,318.058
83493,239.778
83494,102.236
83495,102.951
83496,64.1183
83497,28.48
83498,27.0496
83499,26.3344
83500,25.6192
83501,20.2551
83502,91.6539
83503,73.4553
83504,105.097
83505,74.1705
83506,71.6673
83507,346.909
83508,246.215
83509,216.673
83510,79.8922
83511,74.1705
83512,283.246
83513,24.904
83514,76.3161
83515,72.7401
83516,70.9521
83517,71.6673
83518,72.3825
83519,70.2369
83520,324.494
83521,325.567
83522,247.287
83523,174.253
83524,138.426
83525,24.904
83526,3.80524
83527,3.80524
83528,3.80524
83529,3.80524
83530,3.80524
83531,3.80524
83532,3.80524
83533,3.80524
83534,3.80524
83535,77.5611
83536,77.5611
83537,114.467
83538,114.467
83539,149.578
83540,149.578
83541,182.342
83542,182.7
83543,225.969
83544,225.969
83545,250.704
83546,250.704
83547,271.496
83548,271.496
83549,288.019
83550,288.019
83551,300.01
83552,300.01
83553,307.281
83554,307.281
83555,309.718
83556,309.718
83557,307.281
83558,307.281
83559,300.01
83560,300.01
83561,288.019
83562,288.734
83563,250.704
83564,251.061
83565,212.242
83566,212.242
83567,182.343
83568,182.343
83569,149.578
83570,149.578
83571,114.467
83572,114.467
83573,77.5611
83574,77.5611
83575,39.4435
83576,39.4435
83577,40.8739
83578,3.80524
83579,3.80524
83580,3.80524
83581,3.80524
83582,3.80524
83583,3.80524
83584,3.80524
83585,3.80524
83586,3.80524
83587,3.80524
83588,4.16284
83589,3.80524
83590,3.80524
83591,3.80524
83592,3.80524
83593,1
83594,3.80524
83595,3.80524
83596,3.80524
83597,10.2421
83598,10.2421
83599,10.2421
83600,10.2421
83601,10.2421
83602,5.95087
83603,3.80524
83604,5.95087
83605,5.23566
83606,45.8804
83607,5.23566
83608,4.52045
83609,39.4435
83610,12.7454
83611,5.95087
83612,40.1588
83613,77.5611
83614,120.904
83615,78.2763
83616,114.467
83617,156.015
83618,80.1622
83619,506.414
83620,149.578
83621,188.779
83622,182.7
83623,232.405
83624,183.415
83625,225.969
83626,257.141
83627,226.684
83628,250.704
83629,277.933
83630,251.419
83631,271.496
83632,10.5997
83633,177.697
83634,331.483
83635,228.114
83636,272.212
83637,288.019
83638,306.447
83639,288.734
83640,300.01
83641,313.718
83642,253.565
83643,300.725
83644,307.281
83645,316.155
83646,274.357
83647,301.441
83648,309.718
83649,313.718
83650,20.9703
83651,6.66608
83652,302.156
83653,307.281
83654,306.447
83655,150.184
83656,14.1758
83657,13.4606
83658,8.81171
83659,8.0965
83660,7.38129
83661,302.871
83662,309.427
83663,311.148
83664,307.997
83665,300.01
83666,294.456
83667,143.468
83668,16.3214
83669,8.81171
83670,8.0965
83671,301.441
83672,288.734
83673,257.141
83674,8.45411
83675,7.7389
83676,302.513
83677,289.807
83678,251.061
83679,218.679
83680,7.7389
83681,47.8244
83682,290.522
83683,212.242
83684,188.779
83685,27.0315
83686,252.492
83687,212.957
83688,156.015
83689,213.673
83690,183.058
83691,120.904
83692,10.5997
83693,9.16932
83694,7.02368
83695,214.388
83696,183.773
83697,150.294
83698,114.467
83699,83.998
83700,6.66608
83701,184.488
83702,115.182
83703,77.5611
83704,45.8804
83705,78.2763
83706,39.4435
83707,10.2421
83708,7.38129
83709,3.80524
83710,10.2421
83711,8.0965
83712,6.66608
83713,10.2421
83714,3.80524
83715,10.2421
83716,8.0965
83717,7.38129
83718,10.2421
83719,4.52045
83720,10.2421
83721,4.87805
83722,4.16284
83723,10.2421
83724,125.126
83725,124.41
83726,13.8182
83727,12.0302
83728,11.3149
83729,10.2421
83730,12.0302
83731,3.80524
83732,10.2421
83733,3.80524
83734,10.2421
83735,10.2421
83736,4.52045
83737,3.80524
83738,18.8247
83739,18.1095
83740,17.3942
83741,16.3214
83742,235.844
83743,136.638
83744,316.627
83745,238.347
83746,208.448
83747,209.163
83748,102.236
83749,26.3344
83750,25.6192
83751,287.179
83752,140.572
83753,26.3344
83754,24.904
83755,74.1705
83756,73.4553
83757,27.7648
83758,288.61
83759,324.494
83760,241.923
83761,74.1705
83762,74.1705
83763,70.9521
83764,338.631
83765,70.5945
83766,30.6256
83767,79.9679
83768,317.342
83769,23.4735
83770,82.3954
83771,74.8857
83772,285.749
83773,306.542
83774,340.181
83775,341.902
83776,320.203
83777,178.544
83778,142.718
83779,105.812
83780,3.80524
83781,3.80524
83782,3.80524
83783,3.80524
83784,3.80524
83785,3.80524
83786,3.80524
83787,3.80524
83788,3.80524
83789,3.80524
83790,39.4435
83791,39.4435
83792,77.5611
83793,114.467
83794,114.467
83795,149.578
83796,149.578
83797,182.342
83798,182.7
83799,225.969
83800,225.969
83801,250.704
83802,250.704
83803,271.496
83804,271.496
83805,272.212
83806,288.019
83807,288.019
83808,300.01
83809,300.01
83810,307.281
83811,307.281
83812,309.718
83813,309.718
83814,310.433
83815,307.281
83816,307.281
83817,300.01
83818,300.01
83819,288.019
83820,288.734
83821,250.704
83822,251.061
83823,212.242
83824,212.242
83825,182.343
83826,182.343
83827,149.578
83828,149.578
83829,114.467
83830,114.467
83831,77.5611
83832,77.5611
83833,39.4435
83834,39.4435
83835,3.80524
83836,3.80524
83837,3.80524
83838,3.80524
83839,3.80524
83840,3.80524
83841,3.80524
83842,3.80524
83843,3.80524
83844,3.80524
83845,3.80524
83846,3.80524
83847,3.80524
83848,3.80524
83849,10.2421
83850,10.2421
83851,3.80524
83852,10.2421
83853,10.2421
83854,10.2421
83855,5.95087
83856,3.80524
83857,561.561
83858,619.86
83859,4.52045
83860,45.8804
83861,553.575
83862,39.4435
83863,83.998
83864,387.082
83865,195.393
83866,120.904
83867,179.585
83868,24.3687
83869,5.95087
83870,156.015
83871,159.508
83872,7.38129
83873,41.5892
83874,188.779
83875,225.116
83876,469.025
83877,8.45411
83878,7.02369
83879,80.0643
83880,116.255
83881,182.7
83882,232.405
83883,116.97
83884,151.366
83885,225.969
83886,257.141
83887,152.082
83888,184.13
83889,250.704
83890,277.933
83891,184.846
83892,227.399
83893,271.496
83894,294.456
83895,10.5997
83896,177.697
83897,331.483
83898,228.114
83899,252.134
83900,306.447
83901,352.38
83902,228.829
83903,252.849
83904,272.927
83905,313.718
83906,273.642
83907,307.281
83908,316.155
83909,274.357
83910,290.164
83911,307.997
83912,309.718
83913,313.718
83914,6.66608
83915,302.156
83916,308.712
83917,310.433
83918,307.281
83919,306.447
83920,20.2551
83921,16.3214
83922,15.6062
83923,14.1758
83924,13.4606
83925,7.38129
83926,302.871
83927,309.427
83928,311.148
83929,307.997
83930,300.01
83931,294.456
83932,136.316
83933,309.427
83934,301.441
83935,288.734
83936,257.141
83937,93.7624
83938,12.0302
83939,11.3149
83940,10.5997
83941,302.513
83942,289.807
83943,251.061
83944,218.679
83945,12.7454
83946,12.0302
83947,11.3149
83948,10.5997
83949,9.88453
83950,8.45411
83951,290.522
83952,188.779
83953,11.315
83954,10.5997
83955,9.88453
83956,27.0315
83957,252.492
83958,182.343
83959,156.015
83960,10.5997
83961,9.88453
83962,11.2245
83963,253.207
83964,213.673
83965,149.578
83966,120.904
83967,10.5997
83968,9.88453
83969,9.16932
83970,214.388
83971,183.773
83972,150.294
83973,83.998
83974,23.8311
83975,22.4007
83976,9.88453
83977,9.16932
83978,184.488
83979,151.009
83980,115.182
83981,77.5611
83982,45.8804
83983,9.88453
83984,8.45411
83985,7.38129
83986,151.724
83987,115.897
83988,39.4435
83989,10.2421
83990,8.0965
83991,7.38129
83992,116.612
83993,10.2421
83994,8.81171
83995,8.0965
83996,79.7067
83997,10.2421
83998,8.81171
83999,41.5891
84000,10.2421
84001,10.2421
84002,7.38129
84003,62.5904
84004,3.80524
84005,10.2421
84006,102.125
84007,42.3953
84008,6.30847
84009,10.2421
84010,12.0302
84011,6.30847
84012,12.7454
84013,12.0302
84014,11.315
84015,7.02369
84016,11.315
84017,143.747
84018,24.7203
84019,8.45411
84020,10.2421
84021,9.16932
84022,8.45411
84023,7.7389
84024,6.66608
84025,5.95087
84026,5.95087
84027,5.23566
84028,4.52045
84029,3.80524
84030,17.7518
84031,17.0366
84032,14.891
84033,14.1758
84034,314.839
84035,276.809
84036,277.882
84037,238.347
84038,101.521
84039,26.3344
84040,20.2551
84041,19.5399
84042,76.3161
84043,75.6009
84044,27.0496
84045,24.904
84046,18.8247
84047,287.179
84048,19.5399
84049,72.3825
84050,338.631
84051,73.8129
84052,73.0977
84053,27.0496
84054,77.7466
84055,72.3825
84056,71.6673
